author,passage_id,n_tokens,n_sentences,n_vocab,type_token_ratio,avg_word_len,std_word_len,median_word_len,max_word_len,word_len_1_frac,word_len_2_frac,word_len_3_frac,word_len_4_frac,word_len_5_frac,word_len_6_frac,avg_sent_len,std_sent_len,median_sent_len,max_sent_len,min_sent_len,hapax_ratio,hapax_dis_ratio,yule_k,simpson_d,brunet_w,honore_r,fw_the,fw_be,fw_to,fw_of,fw_and,fw_a,fw_in,fw_that,fw_have,fw_i,fw_it,fw_for,fw_not,fw_on,fw_with,fw_he,fw_as,fw_you,fw_do,fw_at,fw_this,fw_but,fw_his,fw_by,fw_from,fw_they,fw_we,fw_say,fw_her,fw_she,fw_or,fw_an,fw_will,fw_my,fw_one,fw_all,fw_would,fw_there,fw_their,fw_what,fw_so,fw_up,fw_out,fw_if,fw_about,fw_who,fw_get,fw_which,fw_go,fw_me,cat_hedge_rate,cat_amplifier_rate,cat_discourse_rate,cat_conj_rate,punct_comma_rate,punct_period_rate,punct_semicolon_rate,punct_colon_rate,punct_excl_rate,punct_question_rate,punct_dash_rate,punct_paren_rate,punct_apost_rate,punct_dquote_rate,contraction_rate,pronoun_start_rate,avg_paragraph_len,pos_noun,pos_verb,pos_adj,pos_adv,pos_pron,pos_det,pos_prep,pos_conj,pos_modal,uppercase_ratio,char_a_rate,char_e_rate,char_i_rate,char_o_rate,char_u_rate
Eliezer Yudkowsky,0,5870,281,1465,0.2495741056218058,4.655025553662692,2.635765884258556,4.0,18,0.0308347529812606,0.1945485519591141,0.1781942078364565,0.1766609880749574,0.1218057921635434,0.073083475298126,24.202846975088967,14.091899407298117,23.0,93,2,0.1427597955706984,0.041396933560477,80.823869819978,0.0080837641138741,11.902102904799191,2027.54362396881,0.0330494037478705,0.0148211243611584,0.0390119250425894,0.0270868824531516,0.0257240204429301,0.0233390119250425,0.0136286201022146,0.0296422487223168,0.0057921635434412,0.0066439522998296,0.0158432708688245,0.0078364565587734,0.0149914821124361,0.0054514480408858,0.0035775127768313,0.0017035775127768,0.0056218057921635,0.0110732538330494,0.0047700170357751,0.0034071550255536,0.0047700170357751,0.0049403747870528,0.0015332197614991,0.0051107325383304,0.0040885860306643,0.0100511073253833,0.0040885860306643,0.0020442930153321,0.0,0.0,0.0030664395229982,0.0049403747870528,0.0022146507666098,0.0017035775127768,0.0027257240204429,0.0056218057921635,0.0095400340715502,0.003747870528109,0.0063032367972742,0.0022146507666098,0.0023850085178875,0.0011925042589437,0.0027257240204429,0.0093696763202725,0.0044293015332197,0.0020442930153321,0.001022146507666,0.0015332197614991,0.0011925042589437,0.0008517887563884,0.0088586030664395,0.0032367972742759,0.0013628620102214,0.0487223168654173,0.0543441226575809,0.045144804088586,0.0044293015332197,0.0028960817717206,0.0023850085178875,0.0020442930153321,0.0170357751277683,0.0020442930153321,0.0183986371379897,0.0078364565587734,0.0170357751277683,0.2206405693950178,5870.0,0.2127768313458262,0.1957410562180579,0.0960817717206132,0.0751277683134582,0.0708688245315161,0.100511073253833,0.1265758091993185,0.0342419080068143,0.0293015332197615,0.0165786634871969,0.0832858364206326,0.1206896551724138,0.0744157879737817,0.0798304360216586,0.0332715873468224
Eliezer Yudkowsky,1,2999,129,804,0.2680893631210403,4.415805268422807,2.5108295505210045,4.0,16,0.0610203401133711,0.2037345781927309,0.1660553517839279,0.1680560186728909,0.1217072357452484,0.0850283427809269,26.953488372093023,15.940227724981956,23.0,83,2,0.1517172390796932,0.0443481160386795,99.93994886146888,0.0099973284401449,12.596968563619502,1844.370051494041,0.0410136712237412,0.0123374458152717,0.039346448816272,0.0263421140380126,0.0190063354451483,0.0316772257419139,0.0076692230743581,0.0280093364454818,0.0066688896298766,0.0293431143714571,0.0190063354451483,0.0046682227409136,0.0170056685561853,0.0026675558519506,0.0040013337779259,0.0003334444814938,0.0106702234078026,0.0150050016672224,0.0090030010003334,0.0036678892964321,0.0060020006668889,0.0066688896298766,0.0003334444814938,0.0036678892964321,0.0020006668889629,0.0070023341113704,0.0,0.0016672224074691,0.0,0.0,0.0046682227409136,0.0063354451483827,0.0043347782594198,0.0103367789263087,0.0006668889629876,0.0020006668889629,0.0053351117039013,0.0036678892964321,0.0023341113704568,0.0030010003334444,0.0026675558519506,0.0023341113704568,0.0023341113704568,0.0056685561853951,0.0150050016672224,0.0010003334444814,0.0026675558519506,0.0026675558519506,0.0020006668889629,0.0060020006668889,0.0063354451483827,0.0030010003334444,0.0010003334444814,0.0430143381127042,0.045348449483161,0.0403467822607535,0.0073357785928642,0.0020006668889629,0.0003334444814938,0.0023341113704568,0.023674558186062,0.0026675558519506,0.025675225075025,0.0120040013337779,0.0250083361120373,0.2868217054263566,2999.0,0.1967322440813604,0.2164054684894965,0.0840280093364454,0.0806935645215071,0.0813604534844948,0.1140380126708903,0.1247082360786929,0.0310103367789263,0.0166722240746915,0.0158514492753623,0.079054198418916,0.1158749376825012,0.0784844384303112,0.0814756783704864,0.0319065593618688
Eliezer Yudkowsky,2,10026,477,1799,0.1794334729702772,4.354777578296429,2.2656036545717737,4.0,17,0.0351087173349291,0.1779373628565729,0.1976860163574705,0.208557749850389,0.1305605425892679,0.0904647915419908,25.81970649895178,17.02436869530279,23.0,129,2,0.0992419708757231,0.0271294633951725,77.39760922419583,0.0077405329683968,12.65737861734861,2061.4519476473115,0.0365050867743865,0.009475364053461,0.0317175344105326,0.0270297227209255,0.0228406144025533,0.0223419110313185,0.0129662876521045,0.0273289447436664,0.0052862557350887,0.0127668063036106,0.0152603231597845,0.0052862557350887,0.0102732894474366,0.0042888489926191,0.0057849591063235,0.0039896269698783,0.0071813285457809,0.0193496908039098,0.0048872930381009,0.007081587871534,0.0018950728106922,0.0052862557350887,0.0033911829243965,0.0037901456213844,0.0024935168561739,0.0031917015759026,0.0034909235986435,0.0020945541591861,0.0014961101137043,0.0023937761819269,0.0050867743865948,0.0027927388789148,0.0018950728106922,0.0016955914621982,0.0025932575304209,0.0058846997805705,0.0056852184320766,0.0053859964093357,0.002194294833433,0.0025932575304209,0.0035906642728904,0.0027927388789148,0.0020945541591861,0.0066826251745461,0.0060841811290644,0.0018950728106922,0.0016955914621982,0.002194294833433,0.0008976660682226,0.0033911829243965,0.0120686215838819,0.0039896269698783,0.0004987033712347,0.0463794135248354,0.0689208059046479,0.0628366247755834,0.0041891083183722,0.0004987033712347,0.0027927388789148,0.0035906642728904,0.0234390584480351,0.0005984440454817,0.0295232395770995,0.03770197486535,0.0279273887891482,0.1174004192872117,10026.0,0.2026730500698184,0.1923997606223818,0.0931577897466586,0.0789946140035906,0.0797925393975663,0.1032315978456014,0.1341512068621584,0.0336126072212248,0.0237382804707759,0.0188688850050056,0.0855225772610045,0.1162521309612274,0.0672290947239585,0.078113388993312,0.0342702277396511
Eliezer Yudkowsky,3,23082,1060,3544,0.1535395546313144,4.866432718135344,2.734815124039045,4.0,19,0.0307165756866822,0.1747248938566848,0.1746815700545879,0.1758513127112035,0.1168876180573607,0.0749501776275886,26.20754716981132,16.689289855186065,24.0,110,3,0.0800623862750194,0.0245645957889264,75.23611246908575,0.0075239372124753,11.7433608970595,2099.403824899668,0.0357854605320162,0.0070184559396932,0.0363919937613725,0.0314964041244259,0.0218351962568234,0.0202322155792392,0.0125639026080928,0.0253011004245732,0.0072350749501776,0.010484360107443,0.0124772550038991,0.0070617797417901,0.011827397972446,0.0049822372411402,0.0044623516159778,0.0007365046356468,0.0077116367732432,0.0128238454206741,0.003379256563556,0.0039857897929122,0.0041157611992028,0.0055887704704964,0.0017762758859717,0.0046356468243653,0.004722294428559,0.0058487132830777,0.0051555324495277,0.0012997140629061,0.0025127805216185,0.0020795425006498,0.0034225803656528,0.0038991421887184,0.0042024088033965,0.003032666146781,0.004029113595009,0.0048089420327527,0.0082315223984056,0.002339485313231,0.0104410363053461,0.003379256563556,0.0029460185425872,0.0022961615111342,0.0017329520838748,0.0058487132830777,0.002686075730006,0.0010830950524218,0.0002599428125812,0.0038124945845247,0.0007798284377436,0.0032059613551685,0.0093579412529243,0.0027727233341998,0.0015163330733905,0.0441902781388094,0.06260289402998,0.0395546313144441,0.0074950177627588,0.0026427519279091,0.0047656182306559,0.004029113595009,0.0230915865176327,0.0012130664587124,0.0192357681310111,0.0415042024088034,0.0094879126592149,0.1226415094339622,23082.0,0.2109869162117667,0.1975998613638332,0.0916298414348843,0.0749501776275886,0.0843947664847067,0.0999480114374837,0.1287583398319036,0.0315830517286197,0.0249545100077982,0.0194790502506016,0.0775650382072636,0.1127157207864686,0.0813084914570275,0.0754099768180647,0.0355027045591139
Eliezer Yudkowsky,4,4875,157,1184,0.2428717948717948,4.5068717948717945,2.652005329107528,4.0,18,0.0484102564102564,0.2049230769230769,0.1813333333333333,0.1813333333333333,0.1009230769230769,0.073025641025641,36.01273885350319,19.132453923520217,34.0,106,4,0.1343589743589743,0.0395897435897435,99.8686127547666,0.0099889102827141,12.355810820889907,1900.6390272180388,0.0547692307692307,0.0082051282051282,0.0426666666666666,0.0207179487179487,0.0201025641025641,0.0231794871794871,0.0172307692307692,0.0301538461538461,0.0034871794871794,0.0036923076923076,0.019076923076923,0.0086153846153846,0.0047179487179487,0.0057435897435897,0.0043076923076923,0.0002051282051282,0.0055384615384615,0.0143589743589743,0.001025641025641,0.003076923076923,0.0077948717948717,0.0049230769230769,0.0002051282051282,0.0022564102564102,0.0053333333333333,0.002051282051282,0.0118974358974358,0.0004102564102564,0.0,0.0,0.0043076923076923,0.0077948717948717,0.0024615384615384,0.0004102564102564,0.002051282051282,0.002051282051282,0.0075897435897435,0.0018461538461538,0.0014358974358974,0.0022564102564102,0.0022564102564102,0.003076923076923,0.0018461538461538,0.010051282051282,0.0036923076923076,0.0008205128205128,0.0028717948717948,0.003076923076923,0.0014358974358974,0.0008205128205128,0.0067692307692307,0.0045128205128205,0.0006153846153846,0.0445128205128205,0.043076923076923,0.0332307692307692,0.0014358974358974,0.0034871794871794,0.0004102564102564,0.0014358974358974,0.0088205128205128,0.0059487179487179,0.0038974358974358,0.0026666666666666,0.0038974358974358,0.1464968152866242,4875.0,0.2159999999999999,0.1973333333333333,0.0904615384615384,0.0629743589743589,0.0703589743589743,0.1255384615384615,0.128,0.0295384615384615,0.019076923076923,0.0193274336283185,0.0769230769230769,0.1230946984846464,0.080078211793983,0.0761231835755232,0.0329733813269341
Eliezer Yudkowsky,5,3893,176,1048,0.2692011302337529,4.611610583097868,2.560280456078904,4.0,18,0.0305676855895196,0.1867454405342923,0.1785255586950937,0.1952221936809658,0.1158489596712047,0.0863087593115849,26.40909090909091,16.42001021732904,21.0,80,2,0.1443616748009247,0.0493192910351913,78.17782237926438,0.0078197909178436,12.175651584937295,1782.664247797481,0.0382738248137683,0.005651168764449,0.0377600821988183,0.0236321602876958,0.0210634472129463,0.0251733881325455,0.0107885949139481,0.0313382995119445,0.0046236835345491,0.0048805548420241,0.0143847932185974,0.0064217826868738,0.0115592088363729,0.0095042383765733,0.0048805548420241,0.0030824556896994,0.005651168764449,0.0118160801438479,0.005394297456974,0.0046236835345491,0.0089904957616234,0.005394297456974,0.0012843565373747,0.0043668122270742,0.0041099409195992,0.0071923966092987,0.0038530696121243,0.0025687130747495,0.0,0.0,0.0064217826868738,0.0069355253018237,0.0051374261494991,0.0002568713074749,0.005651168764449,0.0048805548420241,0.0051374261494991,0.0035961983046493,0.0020549704597996,0.0023118417672745,0.0020549704597996,0.0033393269971744,0.0023118417672745,0.0100179809915232,0.0025687130747495,0.0015412278448497,0.0017980991523246,0.0020549704597996,0.0015412278448497,0.0,0.0059080400719239,0.0023118417672745,0.0007706139224248,0.045723092730542,0.0526586180323657,0.0449524788081171,0.0038530696121243,0.0061649113793989,0.0030824556896994,0.0035961983046493,0.0241459029026457,0.0030824556896994,0.0190084767531466,0.0102748522989982,0.0190084767531466,0.1590909090909091,3893.0,0.2080657590547135,0.2039558181351143,0.0875931158489596,0.0747495504752119,0.0606216285640894,0.1186745440534292,0.1268944258926277,0.0328795273567942,0.0215771898278962,0.0198294243070362,0.0836899409566112,0.1155408699420399,0.0726937869021179,0.0798981636964411,0.034017658848383
Eliezer Yudkowsky,7,7357,337,1332,0.1810520592632866,4.668478999592225,2.693697058683265,4.0,18,0.0338453173848035,0.1792850346608672,0.1855375832540437,0.1943727062661411,0.1211091477504417,0.0773413075982057,27.03560830860534,18.375862498201528,23.0,86,2,0.0939241538670653,0.0282723936387114,88.19511132369544,0.0088207100871183,13.238136854557997,1850.1308606161892,0.0467581894794073,0.0106021476145167,0.0362919668343074,0.0251461193421231,0.0221557700149517,0.0194372706266141,0.0131847220334375,0.0311268179964659,0.0044855239907571,0.0107380725839336,0.0142721217887725,0.0050292238684246,0.011417697431018,0.0040777490825064,0.0036699741742558,0.0016310996330025,0.0058447736849259,0.0191654206877803,0.0038058991436726,0.0048932988990077,0.0042136740519233,0.0055729237460921,0.0012233247247519,0.0035340492048389,0.0046214489601739,0.0066603235014272,0.0088351230120973,0.0065243985320103,0.0,0.0,0.0047573739295908,0.0036699741742558,0.0043495990213402,0.0024466494495038,0.0019029495718363,0.0048932988990077,0.0051651488378415,0.0051651488378415,0.0029903493271714,0.0058447736849259,0.0029903493271714,0.0017670246024194,0.0038058991436726,0.0054369987766752,0.0059806986543428,0.0019029495718363,0.0013592496941688,0.0027184993883376,0.001087399755335,0.0008155498165012,0.0093788228897648,0.0021747995106701,0.001087399755335,0.0451270898464047,0.059806986543428,0.0380589914367269,0.0028544243577545,0.0006796248470844,0.0065243985320103,0.0072040233790947,0.0273209188527932,0.0006796248470844,0.0464863395405736,0.0524670381949164,0.0271849938833763,0.0890207715133531,7357.0,0.205926328666576,0.1957319559603099,0.0864482805491368,0.078156857414707,0.0792442571700421,0.1091477504417561,0.1281772461601196,0.0326219926600516,0.0244664944950387,0.0188412831487446,0.074690195858038,0.1210554415938404,0.0762357040492314,0.0842723466434372,0.0300671593559445
Eliezer Yudkowsky,9,3691,146,1014,0.2747222974803576,4.4445949607152535,2.51483917136549,4.0,16,0.0452451910051476,0.208073692766188,0.1771877539962069,0.1853156326198862,0.1078298564074776,0.0717962611758331,29.28767123287671,19.089536294701,25.0,90,3,0.1552424817122731,0.0506637767542671,88.66309572421322,0.0088687123663433,12.151538417143689,1888.58136981234,0.0346789487943646,0.0138173936602546,0.0417231102682199,0.0211324844215659,0.0279057166079653,0.0219452722839338,0.0162557572473584,0.0344080195069086,0.0054185857491194,0.0146301815226225,0.0181522622595502,0.0081278786236792,0.0165266865348144,0.009482525060959,0.0029802221620157,0.0005418585749119,0.0037930100243836,0.0086697371985911,0.0065023028989433,0.0018965050121918,0.009482525060959,0.0046057978867515,0.0,0.0024383635871037,0.0035220807369276,0.0065023028989433,0.0111081007856949,0.0029802221620157,0.0002709292874559,0.0005418585749119,0.0032511514494716,0.0048767271742075,0.0029802221620157,0.0027092928745597,0.0005418585749119,0.0056895150365754,0.0065023028989433,0.0035220807369276,0.0027092928745597,0.0046057978867515,0.0010837171498238,0.0013546464372798,0.0013546464372798,0.0113790300731509,0.0040639393118396,0.0024383635871037,0.0018965050121918,0.0024383635871037,0.0013546464372798,0.0027092928745597,0.0059604443240314,0.0040639393118396,0.0002709292874559,0.0490382010295312,0.0465998374424275,0.0444324031427797,0.0043348685992955,0.0018965050121918,0.0013546464372798,0.0002709292874559,0.0089406664860471,0.0021674342996477,0.010024383635871,0.0092115957735031,0.010024383635871,0.2534246575342466,3691.0,0.207531834191276,0.2129504199403955,0.0964508263343267,0.0680032511514494,0.0688160390138173,0.1059333513952858,0.124898401517204,0.0368463830940124,0.020590625846654,0.0219728845254791,0.0851965168274888,0.1118498470228289,0.0829018592610025,0.076488585549541,0.0304189220993174
Eliezer Yudkowsky,10,8839,315,1746,0.1975336576535807,4.807896820907343,2.7282096778609413,4.0,18,0.0332616811856544,0.1841837311913112,0.1693630501187917,0.1736621789795225,0.1185654485801561,0.0760266998529245,32.68571428571428,22.926513778017046,31.0,139,2,0.0977486140966172,0.0341667609458083,74.26256741171956,0.007427097005569,12.38435395984498,1798.8410522957388,0.0392578345966738,0.0067880982011539,0.0356375155560583,0.0255685032243466,0.0195723498133273,0.0252290983142889,0.0138024663423464,0.024324018554135,0.0054304785609231,0.0058830184410001,0.0121054417920579,0.0056567485009616,0.0109740920918655,0.0084851227514424,0.0059961534110193,0.0,0.0039597239506731,0.0139156013123656,0.0079194479013463,0.0046385337707885,0.0080325828713655,0.0033940491005769,0.0,0.0030546441905192,0.0039597239506731,0.0058830184410001,0.0072406380812309,0.0009050797601538,0.0,0.0,0.0058830184410001,0.0066749632311347,0.0042991288607308,0.001018214730173,0.0024889693404231,0.0053173435909039,0.0038465889806539,0.0042991288607308,0.0027152392804615,0.0033940491005769,0.0027152392804615,0.0021495644303654,0.0038465889806539,0.0066749632311347,0.0052042086208847,0.0016970245502884,0.0030546441905192,0.0042991288607308,0.0015838895802692,0.0012444846702115,0.0065618282611155,0.0047516687408077,0.0013576196402307,0.0423124787871931,0.0493268469283855,0.034506165855866,0.0061092883810385,0.0016970245502884,0.0001131349700192,0.0018101595203077,0.0183278651431157,0.0054304785609231,0.0308858468152505,0.0065618282611155,0.0190066749632311,0.1428571428571428,8839.0,0.2159746577667157,0.1839574612512727,0.1055549270279443,0.08111777350379,0.0600746690802126,0.1191311234302522,0.1242221970811177,0.0294150922050005,0.0212693743636157,0.0122012851057685,0.08088053425674,0.1162952802824185,0.0786994356126189,0.076563308074562,0.0326490230027207
Eliezer Yudkowsky,13,5309,230,1167,0.2198154077980787,4.553211527594651,2.5175300910165803,4.0,17,0.0344697683179506,0.188924467884724,0.1723488415897532,0.2105857977020154,0.1075532115275946,0.0860802411000188,27.33043478260869,22.71820635109568,23.0,249,2,0.1173478997928046,0.0369184403842531,76.64584471700164,0.0076660284401386,12.75215442983441,1839.9897587509456,0.0299491429647767,0.0099830476549255,0.0348464870973818,0.0227914861555848,0.0226031267658692,0.0248634394424562,0.0122433603315125,0.0301375023544923,0.0056507816914673,0.0096063288754944,0.016010548125824,0.0045206253531738,0.0105481258240723,0.0069692974194763,0.0113015633829346,0.0011301563382934,0.0064042192503296,0.0167639856846863,0.0094179694857788,0.0045206253531738,0.0058391410811828,0.0065925786400452,0.0001883593897155,0.0024486720663025,0.002637031456018,0.0080994537577698,0.0079110943680542,0.0016952345074401,0.0,0.0,0.0052740629120361,0.0039555471840271,0.0047089847428894,0.0022603126765869,0.0022603126765869,0.0071576568091919,0.0058391410811828,0.0050857035223205,0.0024486720663025,0.0054624223017517,0.0032021096251648,0.0030137502354492,0.0041439065737427,0.0148803917875306,0.0052740629120361,0.002637031456018,0.002637031456018,0.0020719532868713,0.0018835938971557,0.0016952345074401,0.0073460161989075,0.0050857035223205,0.0009417969485778,0.0485967225466189,0.0553776605763797,0.0337163307590883,0.0041439065737427,0.0084761725372009,0.0028253908457336,0.0092296100960632,0.0163872669052552,0.0007534375588623,0.0367300809945375,0.0105481258240723,0.0333396119796571,0.1434782608695652,5309.0,0.1868525145978526,0.2026747033339612,0.079299303070258,0.0930495385194952,0.0791109436805424,0.1035976643435675,0.1378790732718026,0.0348464870973818,0.0248634394424562,0.0131363407258064,0.0756142164268108,0.1171980599507036,0.0759720124035938,0.0823725848771567,0.0311282499801224
